sample_id,past_t_0,past_t_1,past_t_2,past_t_3,past_t_4,past_t_5,past_t_6,past_t_7,past_t_8,past_t_9,past_t_10,past_t_11,past_t_12,past_t_13,past_t_14,past_t_15,past_t_16,past_t_17,past_t_18,past_t_19,future_t_0,future_t_1,future_t_2,future_t_3,future_t_4,future_t_5,future_t_6,future_t_7,future_t_8,future_t_9
302,0.5941339448200157,0.8042765123738945,0.8299944102877476,0.7738251198743371,0.7970846660989828,0.5280092530471119,0.2636778169657653,0.3895514637821414,0.06521067093725105,0.03002858822026709,0.06146189700529417,0.11593497409146078,0.4203821042860353,0.48256332895800336,0.5101535802219832,0.43946665827110054,0.5441975693116979,0.14656097687277117,0.25311250619462927,0.20294662100589642,-0.04215792468010463,0.07877241224646092,-0.25600889728546794,0.334779148392202,0.3348609223770922,0.38335891237472086,0.3241134068478435,0.3318728019536492,0.3885752420143992,0.46302166914776033
303,0.8073935577672089,1.0441937725815327,1.1828227976485033,1.2010928842396549,1.1016749428774935,0.7394922477719994,0.8087658274266898,0.5183831756129537,0.2610269484698421,0.296281352717259,0.11382518351514584,0.44955431174954386,0.5025333467068394,0.51316104079161,0.6970665668083663,0.672779993677237,0.6173447114078887,0.3252160955833434,0.2145304677136159,0.19015889897645621,0.02534858726083418,0.17466924837037087,-0.04202721493111934,0.06825751639498369,0.21076900495153525,0.3894579712258801,0.52941977025244,0.4824633710427233,0.5770319885951634,0.7152818955239154
304,-1.0042433009302676,-0.6875641240802852,-0.5712274174757482,-0.3886101516990558,-0.4745156324533005,-0.6404649530276206,-0.7993167223167539,-0.7384612847933698,-0.9860210774137301,-0.769327124640204,-0.7635270011785766,-0.6731030971720706,-0.6370645908526243,-0.2636367098542548,-0.036217905327843636,-0.1778892182716735,-0.22852912970532313,-0.25315045674566355,-0.3280405856166292,-0.559580701629438,-0.4640019797078543,-0.3359295462890061,-0.5170776541039602,-0.4905916811131514,-0.21160981102592877,0.0625237750601162,0.03256085844430065,0.13382278862522506,0.138234396215847,-0.1975200575717058
305,1.0174015381610197,0.9399144262769623,1.0730044713084248,1.2507349191811197,1.1422993960270307,0.8795787075731533,0.8902763950418556,0.4035780042608575,0.3708924315948367,0.34695942193669116,0.04860576541688477,0.3947343699884152,0.4207148659454278,0.5469882342502368,0.715011993523782,0.5763332637712749,0.6155299703385675,0.38500084190761974,0.4073568211118632,0.23614952956603932,0.04530116220063751,0.18942758990711728,0.019148721817916887,0.15414719051430104,0.15670687246278417,0.08284520121178329,0.502768413429949,0.5104569272597426,0.755860260879275,0.4779994529785398
306,-0.8111814688157482,-0.6562223966075907,-0.38935952046935707,-0.555197762069059,-0.3810885230607655,-0.5946746266967032,-0.648769906298577,-0.8413140947681994,-0.8785588702727535,-0.8539099533291677,-0.7475021165226059,-0.6642056646947685,-0.7435789981777714,-0.3285192255500272,-0.04101427785779943,-0.1345066685961066,0.0044135318487969755,-0.24749804884046048,-0.5238765143310374,-0.5420907416197256,-0.6753569855451718,-0.6500329591292813,-0.7378162473462028,-0.4368926234799599,-0.32088099539353676,0.08478539692401055,-0.1675198105190344,0.10304585025706285,0.09906016450414823,0.05469211601025824
307,-1.00691100395918,-0.7511377266781303,-0.5830565277655039,-0.7001984141363566,-0.5675833849444634,-0.6091333324351765,-0.710544943929529,-0.8267026880311928,-0.8666360981995513,-0.7250909230179178,-0.9080201545340819,-0.6718427398902467,-0.40252003112991097,-0.5365365476297557,-0.1953412380537646,-0.3264943353072487,0.04226817322001589,-0.2126234360430757,-0.3558880185519252,-0.7126897603461817,-0.6925276010055721,-0.7146022667451505,-0.31790805606532346,-0.3479323327473717,-0.5402637145137271,-0.057642527713950564,-0.23013435713570107,-0.19600619066482827,0.08848570380857959,0.03405265666571751
308,0.12988552985941054,0.2554835324050256,0.2223658554928803,0.4658160545030413,0.1708135695979401,0.42447338334078605,0.1559835015653221,0.19452296920780002,-0.15852815763584252,-0.14867742337871043,-0.2311111479338009,-0.10066569755641723,-0.05410826901283135,0.05378475704272567,0.32494493810239217,0.339016692933284,0.19400246059465506,0.09988080665177655,0.041062155428641604,-0.22334128555848165,-0.1720942907726029,-0.42676556836107904,-0.19046901770379032,-0.2931563434255611,-0.14396317967596725,-0.17768678367980517,0.2611140299883499,0.542221723347264,0.4923432949556311,0.22042757280930353
309,-0.26083454560874053,-0.1602298506274966,0.12411224831645312,0.1176188185852431,0.2239332696525125,-0.2112769388200566,-0.3426917834154227,-0.46560737627105947,-0.4782792595101171,-0.32188734060281876,-0.4940583740699782,-0.37372867105718494,-0.11380466805213998,0.08636715930612818,-0.10460439586573281,0.2701022525045886,0.066945635065737,0.018627635548742513,0.026604094812980414,-0.28124721960852656,-0.5938456642993811,-0.6202585637010177,-0.3585104588695158,-0.28988994211926666,-0.07643781681950243,0.008612507356470817,0.3687858188631036,0.23024609202654212,-0.07452489624820607,0.20600245399196787
310,0.4226677478438701,0.4519446224919893,0.5969661137938764,0.6940647076227957,0.6999980978084048,0.5056629603777871,0.4776963021048675,0.1413084120813007,-0.1042428243273939,-0.15462875011099575,0.1058896074560469,0.18115128562549704,0.054741936840288635,0.3375609001795666,0.44083072295137776,0.4135159198223337,0.29823801560395047,0.24335454034533144,0.0670542340790635,-0.13417756559612753,0.011487901992865118,-0.11778842916000229,-0.1964730782273853,-0.33411652615630927,0.07543938046768611,0.34259200145872226,0.25825368674561366,0.23104898834253346,0.3398482805557752,0.2939506790178093
311,-0.3175541405506528,-0.0755244732501639,0.20362554585999698,0.14672788601624676,0.21169529754141642,0.15533859574932482,-0.28867988849385867,-0.19554773417060412,-0.25639035117843745,-0.46041415679716663,-0.4062719603439454,-0.4524488208403176,-0.02761591585191775,-0.2040544790157471,0.26102549710530354,0.06723568937913052,0.3123171149380176,0.10728951774535903,0.022574607152026596,-0.30578004274777837,-0.5306944838048547,-0.6319558346623875,-0.16025193247745756,-0.11155635121257616,0.04673947176679484,0.1385236605098692,0.28888744287755114,0.20630982693923802,0.26784792325431,-0.023713497794133828
312,-0.006835984475557725,-0.05736698890854916,0.20924141692583842,0.1850139841700102,0.2669460315207207,0.05270902110807235,-0.02913072380951688,-0.2315439794305003,-0.2472804826507498,-0.36958043337430707,-0.23062654708236865,0.03866855958468135,-0.12132893828955009,0.216784952057175,0.009197218556083436,0.27165525159926696,0.2778776440573367,0.07061337329168021,-0.18310101006075905,-0.15795298166407848,-0.03393696614703526,-0.3257215773766396,-0.17959264319905816,0.01563517926907501,0.3674899344275374,-0.010916803049178525,0.11451727164947051,0.25338365894775783,0.34947759527264416,-0.20062173552398713
313,0.8182075165090803,1.0216444182771014,1.137430604273396,1.152996930036889,0.9748912818752857,0.8614075824501413,0.6745307892225209,0.5873272426916161,0.36256626098827127,0.32028026992563524,0.35811174083067476,0.5487269876923949,0.41976380739288854,0.7675869875000093,0.9397423192667825,0.6595113329060822,0.6297646090074437,0.4796905929382317,0.42005574981720284,0.000916567395074952,-2.014087900593722,-1.8457147373937937,-1.6613021944197104,-1.4113295856411696,-1.151507565745362,-0.6967353292203631,-0.5195397753973996,-0.21170614858123316,-0.3069259081585062,-0.6233257651375932
314,0.36778228047509565,0.5931391289587016,0.5529724679674496,0.5482677935474721,0.3964070474942898,0.41256893915999504,0.3638592347083466,0.035275942351743125,0.0012526836010534493,-0.07579273110002344,-0.09186997970989533,0.15692898009292414,0.37650208369343785,0.45235588307050795,0.3822882131243717,0.681943227774065,0.5337438645242911,0.26958411685318967,0.07972444259271816,0.11169148885625763,-0.091450149879259,-0.2922623035059145,-0.1532727598626844,-0.0886075850085968,-0.007109957012452539,0.41300512985566856,0.48247882302638545,0.5260527633963217,0.47888942109773674,0.10332438124466478
315,-0.19429093642204645,-0.1921367559155533,0.09592700363656424,0.18895467790787956,0.1442965155447009,-0.10351288629899988,0.036736155275258725,-0.4445854531705873,-0.38619535665429555,-0.257117242389397,-0.325036588974025,-0.1847059193782089,-0.21787337257641087,0.07763715570178736,0.15430160791532496,0.09011691182398279,0.2541609273741831,-0.019608120630340536,-0.15347670831543475,-0.1860596152690657,-0.35674362302196255,-0.3463762813161298,-0.35875181573520837,-0.0029805888529878533,-0.20052716517261238,0.02151879857794141,0.27608922375908707,0.09864418287726132,0.05439901258666746,0.12255305970212363
316,-0.7686435125625293,-0.5638737500684121,-0.504997181753682,-0.5034446653011462,-0.4129510295007658,-0.459555887685381,-0.6074941720733871,-0.6293583022333746,-0.9346013380753453,-0.9151112371159635,-0.6690862001658108,-0.7908126486246811,-0.5233804391062663,-0.36970094588305735,-0.32138143530901864,-0.12276723934081628,-0.04990948567828592,-0.1999689016052445,-0.2678107096483493,-0.3616144953017784,-2.6323286787722013,-2.0119772821889157,-2.23381232582405,-1.9343604910430447,-1.704418331350579,-1.2263230410745114,-1.1145090957369823,-0.9267530770128545,-0.8805660855749264,-0.8979714649456633
317,0.707034432757553,0.8292389819019375,0.8080749432493982,1.0130782918250971,0.876029169868369,0.5261694584757388,0.4738433350518598,0.07912632464744881,-0.03400048790031329,0.024099623160204836,0.008454354456539248,0.13911928721774253,0.3547963924799102,0.5787744960506156,0.6682925126534788,0.6184217299539498,0.41468359409940264,0.3449937684374266,0.3022225408574306,-0.005739429335932716,-0.23403759972590796,-0.020869956650241148,-0.07179128653560059,0.004109408231809816,0.34315855357813857,0.4813922874961301,0.6868494716447773,0.3543652290020358,0.468927773083418,0.29045622834687623
318,0.06108720196769005,0.3374937206284449,0.35773138332087195,0.5671110026133915,0.27457866019729826,0.16497940511294076,0.10748604476022822,-0.16192945143995988,0.042751267119808506,-0.18991516972175007,-0.1979721230858357,0.012956324591173643,0.19887958938333172,0.2758017340359927,0.35297824327700394,0.29675640796949454,0.41336399126479534,0.3777236957703309,0.059884538069438754,-0.15701422574943352,-0.15851641963463908,-0.22914796175977725,-0.3752420335332586,-0.16165338802415616,0.3289136619206284,0.005550080102565608,0.21108463005695471,0.20988701125845752,0.18041112997558817,0.13040564085071082
319,0.22124353394312207,0.2726746290727666,0.5955912651265044,0.2660696705295403,0.4916477574040391,0.20379407392483878,0.14374648926269465,0.047889845489677674,-0.2856703102693454,-0.1577278697806067,-0.11610100579421918,0.11214954766640897,0.38177743189909624,0.0995879540134744,0.5012926254847905,0.39111578998880325,0.269225797028171,0.27277783850665427,-0.0485446703797045,-0.1965605927631726,-0.44617025267552257,-0.14778017430055868,-0.14387826040860904,-0.2085416256899491,0.2890536151756188,0.10811871907721247,0.5070107974042863,0.37039644866017274,0.20789650766907383,0.17988062852234682
320,-0.6543638827282825,-0.4226114469111263,-0.24713435115326454,-0.25428410536225976,-0.42607360778397796,-0.2687620136082618,-0.4855614961467709,-0.8026815233138079,-0.6695272017938972,-0.6806763947049111,-0.6944002986907442,-0.5490813899932336,-0.42032564812445894,-0.15159008748283187,-0.052657799904299155,-0.10136556511919488,0.12620732988071454,-0.1975709573478362,-0.5379384204660566,-0.4513182782398844,-0.34701788004314527,-0.5610354923048325,-0.7238603264271061,-0.5123767102462962,-0.3601587270360433,-0.12464660248482201,0.04138432561903678,0.20364874677065523,0.11695592440375434,0.022249628729305564
321,0.41622047420092834,0.2910935139854619,0.49131266294676557,0.43202596869756044,0.46040294821557665,0.49345341478664906,0.21181007813203817,0.19609114616803341,0.03670418072770194,-0.07883703195489475,0.05537452636320095,0.18199297422901375,0.23145294728143256,0.34993891102896796,0.49145712882172554,0.3194452543508288,0.40034603738709645,0.29246896941279765,0.10092829257318937,-0.09786757395250062,0.01458822278385774,-0.1558833678421461,-0.10783568358906662,0.17100787978487503,0.07278751525750923,0.18879105161156756,0.5563735178680504,0.1642559890177054,0.35106786602331386,0.11885889026627335
322,0.4736244646232103,0.6434511579935893,0.6063212683642549,0.6346129913967844,0.6488559738808577,0.5587324578858262,0.1743461864789622,0.170944065261505,-0.023920745603932148,-0.029305402881137435,-0.046274029568323244,0.014774049027908978,0.12363538138347348,0.34938814089789166,0.499677915514087,0.43377828856637907,0.563402538529064,0.5714550376032393,0.20835791447696875,0.004774949515393167,-0.2454981016160246,-0.10071397649243094,0.09853394695753784,0.27236700169551264,0.3331736475361603,0.3942113497443678,0.4333105084548539,0.24921264652350805,0.34616754706744995,0.21399509260658173
323,-0.665858077736987,-0.5464591752714274,-0.2584660359841101,-0.29247369234498255,-0.31322300399779024,-0.432914717201034,-0.46314507278115086,-0.462976826852151,-0.700918814787755,-0.6904528488211915,-0.4644917934877816,-0.40844503271004995,-0.3015410333777975,-0.13817294347291448,-0.12652593003521587,-0.08021338279295251,-0.02105295661470097,-0.11393659482254155,-0.35190478570814293,-0.3335803856603558,-0.5429290171012187,-0.3606492055579812,-0.4866613050020602,-0.3794720026385221,-0.3383548147961103,-0.16228015324445655,0.2785448863538842,0.1701435642658606,0.15630278104364592,0.23609281215181943
324,-0.6745911718166269,-0.384411315006529,-0.32141810845874746,-0.05809591452188981,-0.351468043846229,-0.2747155191136298,-0.49799260241075294,-0.5989604234567272,-0.6756312151493779,-0.49697947653279945,-0.6061803452453418,-0.2748593457335011,-0.08941955367551552,0.09209608656226595,-0.0022088062083202853,0.07738806098499972,0.06583836872299884,-0.1072102960638091,-0.16727245244895278,-0.44300144710084993,-0.7308819684676121,-0.3733784308200363,-0.4839692159660963,-0.45982568164918136,-0.28289054799924074,0.2294885014323159,0.18885207260326023,-0.0620627444166843,-0.04543556899424314,-0.014773784631853484
325,0.3976293129591767,0.5561430179520329,0.6487732051914882,0.4176147576780098,0.6216827812944301,0.2998571565906303,0.2787433967603892,0.09225048246651268,-0.08954904938303204,0.04888393111399289,-0.12054109153589215,0.03709662290056834,0.315588525862277,0.3114592710685429,0.3900017729457693,0.46918066588651225,0.5002952355126078,0.4719754653446634,0.07508334175343162,-0.07504007169399318,-0.14861592982004954,-0.12028133854121095,-0.2372284257123172,0.08466469388851634,-0.012618961424667549,-0.01625047769494775,0.4526538896733169,0.5047034218103948,0.518824210324231,-0.05145613194386239
326,-1.03016232085018,-0.7917112661846012,-0.43639863561630743,-0.5452990476587759,-0.6637736691701093,-0.5707790233582857,-0.5829074191531548,-0.7193741237694598,-0.849548747841144,-0.888155770303865,-1.0710362905252966,-0.7033826623940115,-0.5110213139515264,-0.3690347037436653,-0.14799239391272095,-0.1727725758069138,-0.21002245570499298,-0.15795760490202776,-0.43312972714162495,-0.5161985584506834,-0.4796668587743368,-0.7888006131749777,-0.7484404187332487,-0.25142042590597424,-0.37913778883504384,-0.022211391202923522,-0.2691023917118937,-0.3252618655864161,0.07682109428436457,-0.09516021871409477
327,-0.04533551133663537,0.2283939117930421,0.4784922804261529,0.25817934982387214,0.2655223202234043,0.03432842569740213,0.2818640896150134,-0.3152074411567019,-0.12739685034866077,-0.3819907966189191,-0.31734564694247125,0.0016274918905771485,-0.031224940519894884,0.2561064520416203,0.4367424072036895,0.3571026083618292,0.3839629995301481,0.19157608204297608,0.04457512938001205,-0.1831729274573889,0.058362553064636724,-0.16113867154052192,-0.15544017950614408,-0.009631884488374015,-0.07798032444467416,0.3121073780878735,0.5145558686441005,0.11321944855972527,0.36037491552656775,0.17780850923668978
328,-0.19225128879891878,-0.11213781007572453,-0.030043166169718343,0.09822642915354429,0.0035336021393000128,-0.1520562121641173,-0.20745617820071383,-0.36240531559271105,-0.6366085927372598,-0.552614852437915,-0.5666555749969302,-0.48675005714315234,-0.11647038218304889,-0.07215568813280335,0.21624230149383872,-0.02336187668096887,0.09638235795529765,-0.03872431956384252,-0.27872787043755204,-0.2645248056779813,-0.5928305615455842,-0.3706792472338473,-0.25070406590737493,-0.20404849491901755,-0.030505662411376484,0.21946631638189537,0.17473036732862202,0.09898658658832744,0.09511629170990743,-0.007877467244562036
329,0.4187492259978578,0.7259931628631615,0.7858030621442973,0.5837214696832457,0.6054393920888654,0.4481789894066157,0.4192440891355111,0.3262613789039922,0.13564406629206632,-0.03658673842053323,0.02556048402454468,0.01250756748142981,0.15545783813424352,0.5076782927338112,0.6639742196593571,0.4756101060455632,0.4996558888898898,0.4456259019455563,0.046285496234781426,-0.052570969205901374,0.2316692187500618,-0.26061095341781004,-0.13996353046786986,-0.07481281237697425,-0.14166730277333428,0.31227419697975334,0.3985766515906482,0.4627318803489795,0.3761119909334416,0.20372061141319275
330,-0.7304759125582201,-0.5341835679262672,-0.40888534025033046,-0.18628808241361008,-0.22669814800578458,-0.33918259517169397,-0.27367940887399406,-0.6876554194707516,-0.5713087331587102,-0.7287333835819215,-0.6271801270470979,-0.44729188151051286,-0.394386892248576,-0.28539751976892236,-0.14301668647829552,-0.20897837495660948,0.03668794448537669,-0.06168427490030746,-0.09842716335019835,-0.3527754237501753,-0.3938791173963592,-0.5332550645226808,-0.40031942482615085,-0.18655104116326554,-0.16301552220564403,-0.10914315190896755,0.05464071391661971,0.24904159255906583,0.030365756219418935,0.13520372688984125
331,0.37156242706243936,0.4671345742431354,0.45072060776132905,0.46874196497232323,0.41508465377612663,0.436659313393022,0.18096473831761672,0.05628660050676549,-0.018958252159813394,-0.19476295374325947,-0.12995208031434183,0.05355516023263739,0.13382870885381298,0.2852235784015946,0.3039528892790956,0.42183030996191984,0.5584073992346061,0.2322423748348598,0.005988649044002495,0.06061723869385159,-0.0720997971862081,-0.1642286198667507,-0.3587915220295279,-0.23249879581993194,-0.14118867603012386,0.299778340841393,0.4936887061478308,0.44674531082513474,0.6254950026828989,0.15334636767996607
332,-0.9456187178791524,-0.6777986932271743,-0.639019796496335,-0.6336208959289542,-0.6745438207024881,-0.5205239810052706,-0.7361210272834835,-0.9171478659312737,-0.9401969717755524,-0.6930664598976363,-0.9305239226604284,-0.6096144801930632,-0.4642620584329708,-0.1975321084224503,-0.2106854702647903,-0.29187235626460295,-0.055519698799838035,-0.26934468648831217,-0.24768285811129676,-0.4252370162005714,-0.44985809287953704,-0.26760441335022084,-0.5246377031510131,-0.22572263172806753,-0.33862935515900394,-0.03324234947508198,-0.0669895900364784,0.13269305587553082,0.08850110210616491,-0.3755156856559143
333,-1.0667959665121087,-0.6596222876214646,-0.40036489403907155,-0.2938795347009864,-0.5070358096436691,-0.3685749745176794,-0.5022584531788805,-0.9574716866470643,-0.8120055744443109,-0.8136384876903674,-0.6180547552203136,-0.606608989197235,-0.3222085822117754,-0.3671482502377227,-0.3176536853336372,-0.16207085782267847,0.03959534327628178,-0.11688824064198051,-0.10970198008562307,-0.6196040612191119,-0.41301678130570957,-0.4810875474106707,-0.5825685763353009,-0.2999203275629674,-0.23232667874089077,-0.02192064256539887,0.13267542893330703,0.228980644382532,0.06542735015598632,0.21931350320769838
334,-0.15909878501332236,0.007438434922978382,0.12524959957157342,0.35582291140936245,0.1413424520256708,0.2629428511715986,-0.0869579166859397,-0.14270863071927475,-0.22684433408254867,-0.43110579258218895,-0.42697606364880414,-0.1484327597764207,-0.053142040364259915,0.17566666795329844,0.10224276669967022,0.2424469134382176,0.22081345911908978,-0.11354243642125353,0.08071570043044105,-0.2436558599397523,-0.05197153259379944,-0.42013176183422074,-0.35342335344641407,-0.35095165729624433,0.15804228281373034,0.20485498190642432,0.4572058334640877,0.25689109588667963,0.24212927062217374,-0.11316596507953972
335,-0.8300981869240851,-0.4940517562752934,-0.7114263752650607,-0.42485334054973073,-0.48914434350855207,-0.5190859902212768,-0.6333647802430314,-0.7813643436966933,-0.955504716141283,-0.9858607070736168,-0.8132637184952856,-0.7933262862200734,-0.4881080045086721,-0.32889985319035403,-0.41663829391620455,0.08296061614211267,-0.12285182581666934,-0.46508491605199254,-0.32852185546212714,-0.506346599130319,-0.7770928544873177,-0.5576368689090214,-0.6903351787086278,-0.39614491607780766,-0.3669094853379672,-0.23475746976893563,0.020696942803415837,-0.16854662166816184,0.033179089529416506,0.0447891146495613
336,0.512499463543179,0.46330038636450954,0.4986183283504943,0.7061657753719193,0.5169160275343121,0.4443637250068692,0.3540984512909095,0.31789445538721367,0.04589463650301974,-0.03899777964456445,-0.14315571686825024,0.18454163221672168,0.24785760170499999,0.31218393548215184,0.40206108298329235,0.4374745357321298,0.43367593459789455,0.1653058556532089,0.27514670024716736,0.09933306390370795,-0.14617910500678344,-0.22871265718973433,-0.13773648457020282,-0.008590971961461292,0.06858583579652339,0.40792274523784683,0.1489812340070691,0.29098629345256544,0.46910201200444546,0.2871135152840396
337,-0.8167223023433643,-0.5824731379297599,-0.30307135544151226,-0.24140030443710803,-0.31512225850477554,-0.5294230507844235,-0.5840643232225731,-0.6600089366610319,-0.6085770854284644,-0.9484406851047853,-0.7942936604792297,-0.4625976004151169,-0.26869140328156926,-0.24194163730307652,0.047452652987038435,-0.12167261475623707,-0.22246329581674476,-0.08616396624171889,-0.1703446517704265,-0.30739006647901,-0.6606082717046037,-0.5281463053792947,-0.37930279168418835,-0.3383496109513171,-0.005155014199971886,-0.12203303878049834,0.04824314930904651,0.144257993937627,0.20284366570789936,-0.05214724942849216
338,-0.8500669088877745,-0.5863664504225328,-0.6450895527201683,-0.5279503034749338,-0.415324225676696,-0.39150858064542937,-0.634855137595359,-0.8930108326834733,-0.8719750534676931,-0.8051430685871148,-0.912907845236195,-0.8017922575757358,-0.5519235777018758,-0.2762267927117353,-0.3452995542531033,-0.21465994106409939,-0.13645837626886065,-0.14391933480087327,-0.35429699802678366,-0.4771549509559383,-0.4559098981371912,-0.3903362507963074,-0.35081513213783233,-0.7547326543111501,-0.2692603254331626,0.016757699513367086,0.25782984289373817,0.15173359773075154,-0.10156448683766342,-0.18020721941539453
339,-0.8391373128446291,-0.907036234278636,-0.5738880251586208,-0.42537842392339387,-0.5241836449709488,-0.5875051622029065,-0.38100505610729873,-0.7083797709202007,-0.8287462202760333,-0.7377284261849788,-0.6250605082677876,-0.38239522291328093,-0.26365782724819403,-0.21953829976589043,-0.2863491683934715,-0.17396344903997835,-0.13586712852303412,-0.13749518600392818,-0.3122280108045392,-0.6032748099141084,-2.7986199741799633,-2.3476786656144553,-2.1426157028063217,-1.9136267688793862,-1.5064925231239137,-1.1027091837024634,-1.0069202306174905,-1.039517417129316,-0.5466638093099403,-0.8751670734105883
340,-0.032211298117984344,0.22462558096352686,0.3110478014644548,0.32553720597564023,0.37297674692553173,0.1030506153394158,-0.03931712198836967,-0.13387625808394293,-0.3073528525907918,-0.2335325748860284,-0.31622470495865296,-0.11319421887869979,0.00346674298608861,0.18431899293358656,0.22603432734820655,0.2776969739991939,0.28044832967343375,0.1807088158457601,0.009569016064736159,0.030038263851538627,-0.3993795501300299,-0.3010327785801061,-0.48767350298872564,-0.08640817549575,-0.15988679345341658,0.1152927372426756,0.21069393843650616,0.3485030689707858,0.1829477441815254,0.06646741677879618
341,0.5180082227785058,0.6710301043675904,0.9438223196157758,0.7706274157256825,0.6609241798152493,0.5286202788144699,0.3704009511890237,0.19512103804036163,-0.0029327469349379742,-0.046349202305481424,0.0054776648678874496,0.2403916660217072,0.27695633512897205,0.42899725890423396,0.6719126551151243,0.700692639167441,0.4895608647824522,0.33229824939310215,0.14697402091092254,0.1413107452781418,-2.0793092232546346,-1.9667451508908005,-1.8282130945688926,-1.565301019618604,-1.119711758001728,-1.0958908426306044,-0.532121217755853,-0.6244140205538566,-0.5197211000303592,-0.7290160891507578
342,0.8409637970211365,0.8833964968886663,1.1226438223562176,1.010754925519642,0.9296809261521536,0.8306081615592827,0.5667104445789625,0.6197252496615094,0.4237807424044533,0.2658344825334323,0.18602376706188045,0.2753351865327296,0.3962930311270455,0.48392838423024787,0.7267862626538313,0.6492652109905808,0.5831944205644366,0.442764713878868,0.45626834253325677,0.11269507432209894,0.25259017451217636,-0.03681907631109757,-0.15517488117784026,0.1975735335901035,0.3967563995653946,0.2721008831994256,0.507867629955991,0.5747079694277878,0.4900233192946616,0.2866208448745498
343,0.718947642585259,0.7149899134308294,0.7895667415434571,0.9925257074954134,0.8903160486647291,0.8458318849305467,0.6905078161233986,0.37480502131616017,0.3575823214567882,0.14085649899116975,0.19800352314707984,0.28189290218603497,0.5857135028550631,0.4290942318380498,0.6528173926568376,0.5986136031924889,0.580165074402612,0.44899836279418504,0.3241337977841926,0.28616242280516035,0.3122602082448278,0.07126766960334893,-0.14719935363763456,0.07062928991186242,0.27387591542453804,0.31229647785683473,0.43068916703469706,0.4914077519935347,0.567865634490814,0.4123784602006308
344,-0.790099337230303,-0.4842415668298532,-0.22745761423680463,-0.47882219920307867,-0.3808478238056402,-0.46914575306088346,-0.5321261356814034,-0.846163461598189,-0.6124176896446912,-0.7602045228968136,-0.6722053349977253,-0.5524125279845428,-0.451782358147278,-0.1607491305258314,-0.1017211658499871,-0.2528608083510099,-0.07860674826498473,-0.18937809345808365,-0.22674876510659436,-0.16182490782407621,-0.47136939143743944,-0.23716380134463855,-0.6054321574229755,-0.47417298818460774,-0.2565605971921066,0.004893110090390687,-0.03498101070097766,-0.13078457238957553,0.08347630181840557,-0.19247025106219445
345,0.496048508828756,0.7396833732766847,0.7225596585407933,0.7871065962271554,0.7239552721464464,0.5619117619288396,0.5068167390631964,0.1411659105222799,0.17731371696568865,0.09517684213135384,-0.05332893402599867,0.10057374766030797,0.2045328730970914,0.41196803001781473,0.5486975493423036,0.47735548763894015,0.6137370914020048,0.5002600186145874,0.3560002081921984,-0.20058827295904574,0.24284501636888284,-0.07492710753517587,-0.062310106667342643,0.015835470174320826,-0.025903919456965158,0.36784473982441046,0.6574877269296863,0.47138925680489346,0.2335968262207905,0.05537843040387641
346,-0.6033762057589599,-0.47038348008083875,-0.18928789957716316,-0.056981981342248994,-0.16315725790755084,-0.3055204858087061,-0.4384634354339189,-0.5473641648450449,-0.7605478498235925,-0.6057553473250916,-0.7160220671332419,-0.3695372115790839,-0.3513282302265145,-0.06655970485269222,-0.17254628014265913,0.1112499211229696,0.1381572907673401,-0.2234827322218302,-0.2447107064953283,-0.3384906132864584,-0.413380614657656,-0.5517880734285319,-0.5282422103734485,-0.29375177796431245,-0.11999450683030626,-0.10855699309893459,-0.020374790269985593,0.3329092324747288,0.1344177301540182,-0.3253928848151686
347,0.5736111351696186,0.7267736820108766,0.6244251812648971,0.7590870358252579,0.8557338715547619,0.7004669992727269,0.3909614111031807,0.3210972031932396,0.2049741790602152,0.14114520127564217,-0.030545428860279167,0.3412092810262826,0.2647574130265538,0.4569008045214592,0.5062121743598257,0.5907782377557472,0.42812244289440843,0.36980509059261,0.24877514287945585,0.19172273322605565,0.11434615530133366,0.07157564648514678,0.059207182877195313,0.30651443707772513,0.1272370384821297,0.2887649724487312,0.3844745647454883,0.43780330846988397,0.1841794827232726,0.32270071779293336
348,0.6452091886352805,0.9330484346111423,0.8731571185776063,1.0493235141589659,0.9438702717471291,0.811088460451009,0.5020660521578654,0.5546673088129257,0.3075080171550137,0.1320327964298457,0.29608379618053793,0.33341659238155597,0.6342349100863904,0.523282512030423,0.5427226316811706,0.7167208051994539,0.729903789223105,0.7331803085759951,0.675631836708174,0.012287588020048562,0.021914878423810492,-0.19935287763085685,-0.02364691918050782,0.4815273806084104,0.12430665672714683,0.3819114781707766,0.396411558166371,0.36232717947853255,0.7311682350828452,0.11168028943880445
349,-0.6849755126957525,-0.5299959442480537,-0.19555908389984303,-0.49790737530940327,-0.2546518258031177,-0.3327856045008451,-0.4762949683093512,-0.713449484919247,-0.5962419304802059,-0.61915429320032,-0.759870569376752,-0.663077968652585,-0.51321897872358,-0.18332270190588568,-0.0740217390839902,-0.05810914725146993,0.16164504080009318,-0.18746459708686822,-0.2583965639610177,-0.4330605121834989,-0.21611248722811166,-0.8369923453360064,-0.533202521920889,-0.2737036292300347,-0.2386734503807375,-0.2409517676804655,0.1005202861053581,-0.11991497519022423,0.1922449656409353,-0.07188908899714354
