sample_id,past_rnd_t0,past_firm_t0,past_tax_t0,past_rnd_t1,past_firm_t1,past_tax_t1,past_rnd_t2,past_firm_t2,past_tax_t2,past_rnd_t3,past_firm_t3,past_tax_t3,past_rnd_t4,past_firm_t4,past_tax_t4,past_rnd_t5,past_firm_t5,past_tax_t5,past_rnd_t6,past_firm_t6,past_tax_t6,past_rnd_t7,past_firm_t7,past_tax_t7,past_rnd_t8,past_firm_t8,past_tax_t8,past_rnd_t9,past_firm_t9,past_tax_t9,past_rnd_t10,past_firm_t10,past_tax_t10,past_rnd_t11,past_firm_t11,past_tax_t11,past_rnd_t12,past_firm_t12,past_tax_t12,past_rnd_t13,past_firm_t13,past_tax_t13,past_rnd_t14,past_firm_t14,past_tax_t14,past_rnd_t15,past_firm_t15,past_tax_t15,past_rnd_t16,past_firm_t16,past_tax_t16,past_rnd_t17,past_firm_t17,past_tax_t17,past_rnd_t18,past_firm_t18,past_tax_t18,past_rnd_t19,past_firm_t19,past_tax_t19,future_patents_t0,future_employment_t0,future_gdp_t0,future_patents_t1,future_employment_t1,future_gdp_t1,future_patents_t2,future_employment_t2,future_gdp_t2,future_patents_t3,future_employment_t3,future_gdp_t3,future_patents_t4,future_employment_t4,future_gdp_t4,future_patents_t5,future_employment_t5,future_gdp_t5,future_patents_t6,future_employment_t6,future_gdp_t6,future_patents_t7,future_employment_t7,future_gdp_t7,future_patents_t8,future_employment_t8,future_gdp_t8,future_patents_t9,future_employment_t9,future_gdp_t9
528,135.03175271222085,114.0783439525416,59.48393004589988,141.08029784170117,129.6417963853234,84.00542825632675,164.87475174985178,109.14914046552965,86.39072948382268,170.42076538930127,90.46855726465883,59.64246969154283,177.21439692640135,76.71820307789544,52.14112207311377,151.10134555203018,60.233295805384536,55.91421265383732,111.7638227506383,57.15075935300377,57.67501430579023,73.64087502838167,71.48741053578964,85.04420749643349,61.76159910911945,82.04577143778756,86.51969161071753,43.23263457533843,96.27461845291998,69.86565422593533,73.10171126584595,109.56863310172223,53.448651221671334,78.12563221796064,117.4527703847139,46.64576461878321,112.18890431355177,133.1179104534219,73.5731992791977,153.24840982816,112.70014554700465,88.0674774838483,170.30691202921082,121.82461694319682,83.92010912129837,173.65206478023188,96.26346494163683,69.3116635035205,154.27987525613287,83.04338754946318,40.739317810034315,146.36874632197456,64.89960805005802,46.79149004733284,105.2602538157491,55.62801221537254,66.87508290907671,89.85359865055504,68.74384335538035,83.90828086704295,85.9711846368643,30.21867081172583,15.543313118625706,72.37374672929677,31.743508350222037,14.510282564109556,78.9215643566813,22.894814217184727,21.62745681363785,49.43626239287112,30.987242205330794,41.00565315929557,60.991841619607534,41.00523314859642,43.13560521811094,51.39476032140851,38.04542515125648,41.65405652977164,50.05625180112639,56.95355427970439,41.244407763815694,53.811709037087525,45.24995005798345,39.260674131350534,60.260598641464306,40.55104092137318,28.24628678950721,70.0231994150755,37.409980012372785,32.986160275445926
529,66.05758181859902,108.09675647169082,51.90148951548653,108.42054812365916,113.90161060964063,72.91057779039726,122.83445026539574,86.44173931783737,77.470950101344,147.4600173382251,80.43480643946572,49.82137891317202,138.27519501235466,52.50312290037299,29.77207149776829,106.00612722546086,57.67501148536899,34.104494138576726,106.06581328240433,50.65076860156885,59.04494691765292,77.10653918441957,52.055182900084745,69.27551795968878,50.24438214640168,61.8274413701995,64.58454711037709,49.87021736982851,77.66704756426314,63.49998166302611,43.35509354228372,87.97035585371925,32.66932885154023,45.23496839669742,90.9263223961524,38.727926204208174,94.04808305794243,101.27044397923072,60.30303520207671,102.78308743686229,98.32828881556723,76.0366093398185,131.2014853384012,79.09110493656019,74.51968714381658,143.8190673300317,73.6275906483775,51.87588175610362,114.03327318395088,60.04654759928295,43.0987867164015,118.4906800178989,46.14818523518693,39.83999435338663,101.40377964599787,49.387986749959836,58.32294751471182,49.06488696048975,55.02937135154784,80.23964361637933,67.64104497285501,23.71973461046139,10.18890763263779,58.60936688259469,23.958930836302212,10.160036372114757,57.55994800392067,19.973274779092193,20.89285365385926,52.18508922868791,21.26269031916034,26.678970411631163,37.20569718027761,21.7671408738426,34.07514646094419,31.222615983384742,38.26406680436144,35.62035505970063,37.31456383536771,42.3973141825172,28.496662672191835,43.27309290374218,39.44728485383437,31.428719289278156,50.62844240836252,36.19035909846851,30.708499114550804,77.35999945301619,21.989711511318408,21.01745291483212
530,86.61051808476947,101.34540295174185,61.38717857793043,131.20001265646397,109.01958127653566,76.08828301095275,148.9660849837694,100.3496569510873,78.20248219679027,139.25938557308285,70.39165354196777,62.4133420832817,149.42607545915757,63.68074129493281,43.15130316627478,112.9096068045426,39.50729337347462,29.991277294748688,90.74407328383461,36.74380254477665,53.99256426682073,58.540699517722004,52.93499345395195,86.03977829139589,62.760067495881565,78.6736161776219,69.45202961463598,29.851226776730726,94.12403997624494,59.81144782347945,59.9980601912185,91.49634241335315,37.87334702183292,72.92365593031178,97.18152251559316,45.77015121068361,116.30985752842221,116.18469438717104,58.111916603115766,123.92562267017252,88.76491321059801,80.38263983038014,150.17540537347713,90.71021964752633,78.75243349710459,153.43276874783368,73.11828786144642,56.98910218824117,140.66378487978844,63.5811980956998,28.826746344930953,134.74872502923054,64.41655700626926,37.00291870922116,102.67859653397167,28.733412332102024,52.09001835807602,83.14664472382331,55.896856825138684,69.17123252082608,76.08298988638052,16.033869916607447,12.709920592845615,59.22309850200066,26.354219698876147,12.396948448784034,70.26637430461643,32.36430040062534,26.54393519800218,52.161843896806175,32.448259267091835,33.682157382389796,48.14584938938261,23.75852086322365,38.5419477797325,47.196979416390064,37.974511712626956,44.26154829725308,49.71273069940959,44.23676863040457,36.51391239612228,28.601086564546552,40.18027771276405,33.658864601542554,33.16926652958767,32.48752508743571,33.37146024581169,60.88355527657344,30.683839645614707,28.695009661205365
531,67.22811796877127,87.23087592875962,34.64048767511336,92.94618172587276,90.29590798714034,57.56360583442645,95.25163412101574,71.405937606279,52.192493836742834,122.75159639659546,68.50613855952908,51.600598442219464,112.24880730022512,26.794204346411565,38.98982809707878,84.76819781708959,36.48417194819927,27.036983790797557,72.74574543422385,30.06470508208188,36.94527416592565,47.181563489143734,45.98448028027371,59.25104794103751,40.87876152441779,42.65894472472572,51.128034390431274,29.01756980004498,67.59030476990415,49.98553344734994,63.79523572612486,77.29415811570534,31.10802414656479,40.1409501421505,74.34196382585398,41.52808490768741,62.03605529566646,84.11483624628316,54.7386509742266,91.03659480425515,77.48547877736587,67.09515392207244,108.02869795406879,71.92591788389375,60.20049351103508,113.09878493968371,65.782441774048,39.16442621619578,116.26910160398126,45.96798561651825,22.99633582771147,97.8396151920729,27.120770246933336,35.46275537373344,65.51458248163286,42.130633686562575,48.8551711594842,66.6699467136388,48.94920852210782,59.3550175520159,55.011036812774016,15.922103042589175,11.859439664210283,51.08039821908995,23.87412545973713,12.699362771004392,52.32199324261509,24.995711704326972,13.321940542987964,38.10345963308049,20.24149141108895,24.210004075023015,44.03700649670038,25.33798421827563,28.974830949193986,21.866274636145295,26.683162431695262,28.98925054714254,29.66976734581369,24.622347765547367,25.981506617184948,31.193294961648398,25.732187736682945,29.341312896650074,32.66772895077231,24.940021809525117,23.717379187623834,36.53922353199741,22.12964552010586,23.174144484597957
532,101.67152991551097,113.56340248805587,57.63353796731018,137.36848752106317,108.28148393345795,87.86219810891328,153.76088678671806,92.67461392553408,85.79337362162038,148.7651937791551,98.99223285702354,62.09188709695321,134.52861648466387,68.09855044538489,42.39086752458986,138.35462657910364,64.56488108217141,49.11718157933788,97.35997255128085,60.81885913343936,58.01217656446005,78.00209762849744,68.5739763248018,83.01142531818456,61.4311495873968,60.90757163642262,88.99236371038448,51.26932320115375,94.76617787079547,72.59550685107011,50.66630033418649,99.91201507675405,42.000383801317156,78.51829270771273,128.40672447171775,35.63191225370704,100.34936764776013,120.57202463128431,59.2329294628661,148.8003146627893,102.89894715293043,86.69877154687136,153.73772166957352,110.56706358954341,77.35568080336017,184.3553072465763,93.90922396202023,69.97269585084406,138.41997147958756,58.43198034479505,40.69480995191979,129.2336069058909,63.10826935412294,41.80822058206865,102.7507020192047,65.7251297639642,62.439129025570104,71.5768916556619,60.979999815453425,87.46791468736461,92.5005251067405,24.96774750177201,11.948986513717669,66.49015810502729,29.19044718282903,14.569718493005862,52.22494542022583,24.901466893272126,17.817712438001763,54.00762275225812,30.57128502849059,36.21520685439675,44.57194461913143,36.75659961845914,39.49529732267785,41.3087683127908,39.55163229017405,45.42320373145201,48.45810867722439,40.68295785040365,33.27367877331116,47.79381104474092,42.96418431226463,38.59851999024415,56.19399764661408,36.44761218850507,32.74348715007297,69.23850073971896,22.583793872752135,26.538720250862312
533,99.52062180709508,93.40007338325933,53.68756430631218,104.32398870119445,92.39575311868555,58.58854964986738,110.93430593298166,87.39335199946308,62.83980636726454,126.60455314926858,65.002306867844,50.35831014861831,105.7033433457096,60.38290439249283,34.93840008566488,98.96518532707321,49.53659691208599,38.55387970577619,78.47774212139755,43.44377062087034,59.03798579818154,56.77748551110371,33.5210494980398,65.17509384806152,49.059016304429456,62.452557976662106,60.40351231575497,45.66919946854216,66.89839108838684,40.87897788819589,47.009551728103084,76.51034139444853,36.333819016167816,71.00382657562031,78.34748835206231,31.320613636707073,86.56311317589324,71.37236974552305,52.16743961936822,98.38398434883374,102.82158655435761,66.10071328718676,117.37205263245124,80.98151504397214,73.29397446324418,123.18051834175913,57.2717944739608,50.87874458130972,114.61987180516373,43.64336567418263,38.012277850439204,108.42105459252254,42.422794991553864,31.34712574509913,61.34519629298304,47.79409646446862,41.00276905746764,62.3158359198331,49.701483253430965,70.35967064977521,65.03567851363161,21.466256692368873,10.388589613737071,56.64391346451908,22.9671176763735,17.684965349905646,50.46077452843998,23.169953968481988,16.73835365039908,38.05245123206714,20.34025470894725,25.982257241158152,29.677494914277215,31.66169361689576,28.014079917055366,45.28756392318956,41.64274818668115,32.42776407806647,39.25983150986002,-4.265214630007133,26.68046119078717,20.089245215932433,16.395014294601083,32.872393827318355,50.852635123612984,8.047285985016003,20.702420137040512,55.470443416025375,25.80466375292424,18.265326766786757
534,83.1123114078891,93.9651064727706,51.896030788189975,111.94337724024886,92.74158571790804,77.91532259390266,121.99487663929692,62.1641296768242,57.102354983629795,123.35194087992423,72.27755618462905,53.69366094121427,100.23468856918345,57.83591631114477,42.19907867232576,114.89214170321374,41.02499293815319,29.593296038885534,78.68876258573651,35.86342323862978,48.57682879980731,79.86737083067771,43.30063745897102,61.393649241224296,38.550569832755514,61.126537402191204,72.93896807413047,48.84634526834107,57.4453783098308,50.07036882027931,45.97897550994991,68.89527497434297,25.978376663654544,50.783667098345916,94.84548739605562,49.24889785926471,92.82394780692721,88.50600505396642,60.0430214205399,88.11972210929726,87.25573537926958,70.09261692395289,121.2268944828985,78.25052546029711,63.22449690525726,126.33854011726771,69.3303899009811,43.45233398186204,112.2272753689071,64.23666389169216,34.08520564001873,116.29075280751756,36.553888060258046,41.16994154289907,85.71393014228825,45.14368635002413,48.899382085080255,80.06659887446696,44.86870888780242,61.14345771032335,58.30589957577908,26.340640703623688,8.320340910829673,50.72471931736733,21.04297031457658,14.077765411576088,49.934436662470944,15.446486184304687,23.555423534103898,38.08834587591839,26.976506724277073,27.38471631759408,57.11646997660472,33.19029102965535,30.26198229296815,22.190640917127077,32.129173100151284,27.71528338704825,31.93645341645856,33.930738628057796,30.93013129985683,25.396456130845916,39.48021827322734,34.28254022030244,48.27831015534553,27.571441364611267,27.42255574410835,52.14008184478339,22.892301265612588,25.588603982606543
535,108.64962876540602,87.71654562280833,62.4104809849065,129.3944791454614,91.24387750116561,74.28663716900164,127.84813124325079,87.19811284475145,61.89748594903799,136.83808385392888,75.5639713270831,41.15004957465028,125.46737754634552,64.74707436450299,35.964996157627226,103.04440780676248,61.650901090214184,41.71071638319919,100.36607272857844,46.02789161771502,46.26342896320614,61.67255309971241,38.186474269998676,71.1083685707392,49.48805522593505,61.54254730303444,76.04348445788206,42.32452797025958,70.13916947452043,45.76680629129592,71.12693502228177,78.98247538954708,45.21353234007917,69.52916532466179,97.95946505784832,40.85948762284268,100.5629158404904,106.76400263000892,55.16020319817818,111.50577819053633,102.37873977225193,63.57765857118622,125.10599760489026,80.45304180477953,75.27851880246239,142.07104475010755,83.168862712721,56.164679051585054,142.2705554737327,64.37544526273892,26.54315517295016,109.86309823379851,62.79581319184113,40.59127026895408,98.72364331493985,62.619915782458484,49.47960512401233,66.3355230309485,54.613001109705166,66.95715028704936,72.92345453606578,22.97928223091318,14.408819455714962,65.58876559448893,22.398959519600165,10.33103209962433,56.42423143397669,23.194760211644933,17.151902436079897,44.23217712971981,22.186349886490227,29.210101937667297,40.29495603511638,25.8819313330849,29.428732788960463,31.82709943180593,35.16503188811301,36.67526088763887,42.302497589415005,37.613312987019526,33.512628877337676,51.2468819462088,42.03692096482798,30.411629145940243,42.272641544063596,27.030739288441623,32.861223204118616,54.221080328975695,34.69646374061004,26.021705060713316
536,88.66510447266481,125.59380422800972,69.74748974040976,141.29921029445833,129.9738441605565,88.57334587034555,171.9266179868245,95.76299833896496,84.95893145190519,168.10762290760536,82.4866514815355,64.4090940328226,162.89115661863775,71.97265564347855,36.749250475610964,140.11765402935845,65.56758125802415,41.3111186954179,109.93492046787819,59.818087410669264,61.429966102310416,72.63247714247541,66.4090925959479,86.78602244212621,58.060425514024665,74.04539388397562,96.87019663062861,44.07665218878418,89.88399588405997,57.848098217292744,68.93493098360565,119.31068977131636,51.35782220192593,88.79278176409508,122.14947422474003,51.86979834563739,111.19516990648665,124.13292783115611,56.97337521131854,116.0637563734406,118.98922471207388,77.73428258426556,156.5911649793913,100.10532702329874,87.88973669926156,156.1348362294266,95.3447141063911,68.8470001464898,149.61098561631624,63.677381430544536,55.13694909733651,142.0793245518535,45.976881921957826,50.509259086865924,120.69781231469763,69.941950563098,59.88315312390599,97.21350336303401,72.1686585207679,86.47998193520237,69.48811786648217,30.82184170403912,13.128903114580401,84.17885562232397,30.53265577266551,19.22828407199549,73.76981723607076,29.23228127873307,21.106804846465515,62.69785879895242,31.031386742413286,34.46708192044058,56.33368802025646,34.83360029447055,41.826350591404406,33.31156891928562,44.68597687765512,37.005397480763975,33.3280427181844,46.17407401624549,37.3153758136797,58.37499927649617,48.94748176271118,38.96359673346561,62.1978062713556,35.99556278897387,35.2402528198596,60.69902674683818,29.938523632651464,34.00545100981715
537,72.45071137097536,58.314850353560715,42.190137856038476,66.91565012533262,64.4160873653236,51.13030920830926,79.14551950795158,52.463265003361656,56.51983007769565,94.7850434198747,50.230439864492546,40.93510602121186,93.21470220467522,36.48004540198175,23.813020022068308,80.5792185316541,36.223867487121495,29.34439293153223,76.7274661761453,23.03496212007877,37.86864282586201,39.559429986323345,37.97064852420887,50.92646522706179,23.889108680697145,60.51946522417638,56.11233503409134,12.739448026467702,53.954107659341865,36.23721362618683,33.79659805531123,71.37723181448784,25.755377772080873,51.86078166541932,66.69036768227264,13.194528200049373,68.48024768757986,62.56677126035295,48.66799445576211,78.7119375941772,65.30038772959936,49.7771146345521,88.6091474106842,65.55801507854589,46.143467938290854,98.4617913583281,51.25002199026419,44.33159259005103,94.48852579305131,39.03273215309675,35.18395413200342,70.67802192132493,40.62808627946562,18.312083820468214,70.39349620457948,31.39662503237222,35.16289840165625,54.39331006013748,21.838715840227696,51.462008456731596,49.22006356048365,11.162968526418279,3.9800305342825077,40.14514309283656,10.249850643441455,13.110426928671336,33.965679511980234,15.141882334312346,13.286644169114703,34.41014371831225,22.86529288731598,16.986135360355547,38.17620181877437,19.89719012660342,20.262382431646632,30.622146872877558,26.962916451842045,23.8614921597599,26.16239381388703,22.88571643071244,24.263471680314595,18.08639744835983,21.365491284986422,16.725027270579773,23.23213830757801,27.88965167768903,21.38901133158082,45.28824277733004,21.5578145849101,18.623198971593464
538,151.09107620705308,161.41483125704562,95.50185929814026,179.24766238090075,162.91750469671294,116.17481628786327,209.45239195760013,152.80801221785163,104.29642929121724,213.450215578208,109.45065549649024,95.1418881844199,217.97065995016823,103.24250498401959,53.45784634406437,171.895021671015,84.0335649903343,51.725293914350225,122.9931704667652,81.64194975533061,90.18409175195782,102.98393899959305,93.77759143447707,116.98898453353337,96.80466651243957,105.653926439488,109.40595754167447,80.26167605064283,105.22461191786772,81.74646774314188,93.37138599904196,137.29162444743426,60.21914015869363,109.23020386762995,146.0760515075081,63.28421692791483,145.2041375888889,160.25342113231437,87.00485945664732,173.6321790312742,168.99361488019537,106.97495131875267,200.42825312355077,142.34429214256298,103.78990797433609,216.0388118423215,115.99483080747588,84.09672303320657,206.31041031827738,87.55186005844924,55.421620398617016,178.78122417945104,75.21694650900471,64.04199517428235,146.8270732548885,80.97087628797047,93.20108398798786,103.5848260267857,71.26792032136036,107.71764237094166,110.48363252778722,37.16468488074978,19.039507870780973,95.21330133995664,32.12082729681384,20.9215508090533,93.97772401988895,28.268053224090934,26.175041396487686,68.12091439324514,48.3002636276154,44.46473738893981,70.1380409861524,38.48461686383255,51.70410983212938,65.0519799742647,51.63526494998026,53.49880935435517,61.007545294611646,51.875295227386644,56.582838192696556,59.51865427781662,51.03596683797767,46.8307187015479,64.74901828987188,49.484558668486365,47.63098193950189,90.73435354376348,43.80064099301276,35.58911224107808
539,120.07362039488925,111.95366216240969,59.766280147511175,145.16271263123173,124.70976333745604,79.73718582032869,133.6553520423745,109.64830068685899,82.02733467755046,171.50935688657208,110.17349818595156,60.782167519939975,155.25380564952684,64.9492568595991,42.32917127816568,127.75611736824212,59.65596098178322,40.34964344640773,116.49374782438312,55.92472414930787,66.66443795519456,83.28185048425762,48.30628145844974,77.67234232542513,67.0472112019862,67.23881896584903,77.01855490721059,48.826153328830436,92.11546778612305,68.80487232146051,48.445080961867376,108.54392421246257,45.642536061317784,102.27349659414548,111.55319931839544,46.99489249199109,98.83338607852797,119.8732018047855,64.49764332942847,131.82460217880987,132.31332267125393,98.42718272843864,166.56911884848085,104.26920774967375,85.23450048164888,179.03362942009056,82.91123038810194,64.95695433362464,160.01578256788187,88.24083997686746,49.23983753856329,146.66640981079456,62.054260994247876,48.923602925368776,115.22452011450027,48.19887195338847,71.83926564513692,73.28681902102362,67.8632821395818,86.15470163827653,80.23517776352405,26.3602860816183,9.958679893188153,78.83976417064501,29.461497216182845,20.41603972553612,73.53040296852245,26.590906509156767,22.652039422636488,48.60581169782458,27.054174117709543,33.022928344930854,49.78297551036652,27.26573203545987,42.05858032686392,42.169586084533925,41.42241276800503,43.5330660367885,53.33941352627036,47.6648119560737,44.02613270825076,60.87851844425198,51.37345182324256,41.15986454922234,63.631973014948954,33.96820698549061,34.87364600946829,58.89910385689878,28.721734859076687,29.79582255337386
540,87.62467723407411,93.91233779275568,44.45711400810338,81.14586219790169,77.9508280484877,51.98773200263723,112.61418080841017,60.85416180354829,55.13497873485391,88.10777175902327,46.10200983545191,52.84112302855783,117.59178953469572,46.64930278962096,34.741368100697855,83.61194315559743,35.728249189870084,30.27459812472332,69.80153365696897,44.9270961627024,48.09026530299616,69.04994984310798,35.16790495492246,43.469516688915945,37.75260105825586,37.31837633311073,71.70953493343114,45.97515790865599,58.63164618563479,36.65282979244071,48.560349568265,56.79250840769624,32.89596557067706,67.23572251869285,78.04353504320339,25.78907477054544,83.06201457639779,80.80766489456165,37.4003811224143,90.42172709593304,74.82089690183791,62.855339213599414,116.7244096137417,59.35269834695242,55.86979624689199,112.3454709665047,53.121911557738585,44.9405781591987,107.33515657269092,46.160646392822024,33.094265349860024,108.71735187254194,29.382734583585545,34.85100083316752,76.66000625267394,39.561293745784056,47.0819790660262,53.600308941721714,43.77752963634872,61.84706700360789,48.213330614728505,17.59035193322126,10.064402948674894,49.333528277454505,16.29877514983303,12.443295541716234,52.079537538420546,18.751365493540334,16.745352697158875,30.897808726097974,25.785333228554556,19.81297676700564,36.28721005134248,21.527939367049633,31.40935172554716,19.00284210201893,30.80024313986438,28.131211820746177,26.20598549950701,27.017494870699988,28.42086744164871,29.650077041446742,28.460861391799043,24.682387596487736,51.15786031381107,30.199578917383054,23.89362439030213,52.272207969077975,15.463294551357137,20.323325042054382
541,134.3837832018638,145.07600017099182,85.45665300803337,179.58990470843068,154.23496389238193,113.30409942545073,207.5182395103987,136.11217806659647,121.54310925968664,224.18519522967705,111.89332253702334,97.41697884977766,200.00785323777131,86.52280433398438,53.746036252389295,175.82416695098416,68.96464439647346,65.59792267628353,156.2815567170407,76.63562343125791,84.98803394960798,124.61777834948094,86.39016223112041,112.89564446105744,81.8280220993477,88.03136146641695,117.91468318847588,84.0899574476001,113.34442885596287,90.41282424604636,81.31722296272784,127.23013902018323,60.539018078453005,95.91888642190511,152.73546078706343,67.35916487811065,137.1890736803399,153.17455393509792,83.22324014883945,172.3476332778267,153.69815518056745,112.38752478087802,201.830886284355,135.41301316099424,115.23104252346698,211.67073171765472,104.71461358263119,90.75822118349997,226.81907669736108,94.11384029415223,51.064362432876536,172.29667474107453,76.99746669822648,56.35880102723318,133.35647167096397,66.84926615712163,81.49093886223339,119.66750073072907,84.25711009862393,109.58629858145781,99.94215347202527,25.829066925816974,17.11320755855351,93.88162199275808,36.356585931040975,19.863032341138975,85.93609199990463,27.808702424313246,29.10340415250403,76.41794901514804,50.82423917547586,42.26370372757543,72.02166834720678,48.04264534557008,52.24457827573587,74.76315657188292,56.56634190945405,52.44017550736169,49.395528734489346,53.05072740866959,61.73896072457003,59.96914681501944,63.114200521704696,47.47398533159218,92.24048804206708,53.56933695224646,42.54909212948859,84.62870329164961,40.98037752652554,39.95459035774112
542,154.0039456537908,180.14394248940914,74.24301679289965,194.49861496265885,153.95909744456375,116.13333836705273,230.75748404105835,146.00938582790445,107.67898136013169,229.28924688638182,124.02893510964532,93.69353823008555,203.38390224210323,101.63854312324112,73.48823637892167,191.8286187790418,79.1220417128815,65.80483333134087,135.02642017728965,74.2727381348493,94.7331284595565,110.23593414732781,77.91957712610244,118.31841553379694,85.58792649026158,99.09745243995363,106.92273531990845,82.38545231912053,123.83088098364318,94.07696440174323,91.90957380186678,135.10644406932536,66.59166792116099,109.86813431725835,161.86098518951485,66.49827928034908,149.1697281119352,167.6176838942164,90.14098775505434,195.5800485203691,158.63047555505023,111.97522675970491,202.37428891876206,136.4427905738795,116.91762255202816,235.21675916613708,110.61586131680855,96.07405420860229,218.42301382030797,84.20472535521573,59.02516631163242,167.73605434647317,70.43849281699794,62.81561588543479,152.16965583567662,64.030208695783,87.52375308089947,122.84450884848366,85.55939303572649,116.30671275985549,107.96130635539933,25.518654375906138,18.714367102002733,96.34455461193087,36.015678867457716,23.557587253856195,86.4495179581617,32.81417309435824,27.202285876447057,69.58228761582059,49.049473130376235,40.57559303292145,76.83690267814245,50.880619280292066,53.29658271497786,74.27072767040292,58.555447758032535,55.71552089282192,65.39664084505607,57.64172484804679,60.293119138986356,74.4783465719819,61.853212566179664,48.41419876661466,80.6336510594877,47.15426800977808,47.13398670747606,95.85493209433302,36.394701791045534,39.54604279586624
543,130.43753056076147,167.16247023273576,95.50691559030905,187.73403504899463,159.6819765417161,107.3360579299151,220.95457931288388,124.44775164891897,121.5525774763819,218.08081195717423,115.52466000903857,88.13351493266012,217.57954560691348,93.95947904758579,64.5544492227193,203.89247651048865,84.96448695665175,60.037540656267446,157.03130893760095,79.72939018036145,87.36081938986496,118.97221972143183,86.2894911684685,120.28085704818218,79.35842193745262,104.44583957748742,111.49241638913165,69.92076490416228,119.84703489326034,78.05028123158897,87.34606051129172,152.39106906079246,63.339309587411876,110.52912274460175,161.22511757971537,58.59109037660507,152.4356586564901,162.15915943446709,83.06624425966206,158.36928037023486,170.47550185713737,110.25784871776033,205.79189695895587,134.32715179209163,127.1268791215108,232.60207782501615,119.02933818120609,87.53610821811286,193.06197170700148,97.71923448475115,60.1425467280764,176.99826991809257,83.96933414659101,68.12564784985912,145.3035377817434,70.16173425146069,91.89635618328747,92.54993292666225,74.80564542982707,121.18209975917345,114.7308787444573,31.098638910425247,16.53140508359621,93.03849597172132,8.15733647253495,22.577151049016326,80.70157827986854,6.296576968350941,30.637084284254605,76.44491348944472,21.047323421696696,38.44043957780874,63.322404316152046,47.70757869213529,50.29495292013067,63.960712921501354,59.84674311453936,55.26575056392607,84.95084316564561,55.469239427015374,50.424695556610956,50.98855023338294,66.71968900906232,50.32141407730994,77.75889241092217,58.24759419000616,47.91380001268002,90.49914303755345,45.50015524914401,31.910649750937097
544,129.88198697384274,135.32242868390546,80.36139340945108,169.27043461011655,147.1376819979927,107.8180153689637,204.2610429313508,125.15905989299523,108.59805699796046,204.41883002624868,96.10409414486104,77.37899415312869,187.2607962103837,80.5997101763488,56.422181803719376,181.22696689583256,75.79809906134696,64.71223716602677,147.3740693480667,63.37649329912252,74.36637822722315,110.07715501653088,76.75565110751721,86.88319641914494,77.42223341250181,77.56336676664321,108.65435783616948,58.076864108420985,103.02300521005873,71.98333701218314,50.94147416505841,124.41950092235092,54.41241864180562,100.79631085207609,157.26041429094593,58.895480989547245,139.31585655405988,138.90989174937772,76.17247067896902,151.09871666627996,144.45743753665826,108.21720265916066,192.70481289242025,128.76883720308905,117.76313455247188,192.9095418809957,119.2431337686238,74.10328294690217,193.65246874096988,96.40094967787338,56.95928279191557,158.3044069438914,67.3758416885765,56.185860377633915,124.31538007752026,57.39351732748838,80.82237545681394,98.07107967341982,59.750309493337156,98.11475548512222,87.99445949560038,27.906644004597034,9.422680812414573,81.84009952783575,34.11785575633425,20.85551034280388,79.12794890080781,28.450021380068993,30.232598309711072,68.21577299738041,38.876532095406596,40.650277496138976,58.655389991553186,45.10401991260654,47.45181509330651,49.70888570130474,42.25556000805642,44.8204795008768,45.31072241931328,60.21443594881183,51.49700907681265,57.51003395172572,51.65676371357934,44.55219057663946,61.02731647270974,49.656595781373674,36.450867822810764,72.36181289692888,47.82365679181452,34.94335354278872
545,141.48741127930035,146.62114146801505,75.70203419748766,171.87703874585333,160.95070675641682,116.92888314989122,188.04834975457686,138.74778526315637,115.34091031520808,224.59779061122114,108.34706606713176,86.73570995839253,215.27030152267113,94.36749746717847,67.10360628477054,171.10151237218076,75.17042249013916,63.38808784089759,149.78555076155317,58.84057602093969,77.8231726947573,115.77916160283706,79.26520252957091,104.49681429591764,80.7709127362313,105.86042415268373,109.9566884222202,80.86246549245726,125.43951946542683,75.4588832758166,83.8424981200849,136.37241945005448,67.62941400502628,118.46393359491782,147.72471189118926,59.6015104829977,130.9546079062832,161.45018268932455,86.42917652066792,179.82884210361524,153.34497929871557,104.43144525714058,206.47660562175255,134.43646271477164,114.19936396799177,202.4541129537696,129.0244562655366,84.751310354684,193.8527929527963,89.5727076078528,58.93831993122963,162.508655030581,84.73123459952208,69.36053087442062,143.13135503623724,72.49053111230116,93.46419266567266,102.60605961157196,78.26377888404592,114.81868155777843,98.16719563303089,26.140332804742748,19.83225249516562,94.79921292593231,32.52761633256418,22.851046018318605,84.15757363987069,36.38469966421724,26.305419475202424,77.26714720784892,33.962903533632,43.08636699756665,61.06773811512146,47.32037023231878,51.60305521901001,64.59049135806144,65.01736020099568,49.884286794037024,64.76423785460324,61.61305571135462,50.85860720054709,58.67053838698439,59.53781303730374,49.733704826875496,72.0027944587763,54.34710795574039,47.15806269901863,94.27545908742319,31.773775538297944,37.3851163699384
